time;month;temperature;feelslike;wind;direction;gust;cloud;rain;rain_ratio;pressure;weather
12:00;1;15;15;4;NNW;13;50;0.0;0;1027;Partly cloudy
15:00;1;15;15;5;WSW;14;68;0.0;0;1025;Cloudy
18:00;1;14;15;4;WNW;7;55;0.0;0;1027;Partly cloudy
21:00;1;14;14;6;N;11;75;0.0;0;1028;Cloudy
00:00;1;13;12;8;NNE;11;100;0.0;0;1027;Overcast
03:00;1;12;12;8;NNE;10;100;0.0;0;1027;Overcast
06:00;1;12;11;8;N;12;100;0.0;0;1028;Overcast
09:00;1;13;12;11;NNE;16;79;0.0;0;1030;Cloudy
12:00;1;14;13;8;NNW;15;84;0.0;0;1027;Cloudy
15:00;1;13;13;8;W;15;83;0.0;0;1025;Cloudy
18:00;1;13;12;6;NNE;9;81;0.0;0;1026;Cloudy
21:00;1;14;14;3;N;9;96;0.0;0;1028;Overcast
00:00;1;14;14;5;NNW;8;82;0.0;0;1029;Cloudy
03:00;1;14;13;6;NNW;11;82;0.0;0;1027;Cloudy
06:00;1;13;13;6;N;10;55;0.0;0;1028;Partly cloudy
09:00;1;14;13;10;NNE;13;67;0.0;0;1029;Cloudy
12:00;1;16;16;5;E;12;44;0.0;0;1026;Partly cloudy
15:00;1;17;17;7;SSE;13;68;0.0;0;1023;Cloudy
18:00;1;16;16;3;SSW;5;49;0.0;0;1024;Partly cloudy
21:00;1;14;14;7;S;12;40;0.0;0;1025;Partly cloudy
00:00;1;15;15;6;SE;8;96;0.0;0;1019;Overcast
03:00;1;15;15;5;SE;6;100;0.0;0;1018;Overcast
06:00;1;15;15;3;ESE;4;100;0.0;0;1018;Overcast
09:00;1;18;18;4;SE;9;92;0.0;0;1019;Overcast
12:00;1;21;21;12;SSE;18;86;0.0;0;1016;Overcast
15:00;1;21;21;17;SSE;21;64;0.0;0;1014;Cloudy
18:00;1;19;19;13;SE;19;57;0.0;0;1014;Partly cloudy
21:00;1;18;18;11;SE;16;79;0.0;0;1015;Cloudy
00:00;1;19;19;5;E;7;99;0.0;0;1015;Overcast
03:00;1;19;19;5;ENE;7;100;0.0;0;1014;Overcast
06:00;1;19;19;4;E;5;100;0.0;0;1015;Overcast
09:00;1;20;20;7;ESE;9;100;0.0;0;1016;Overcast
12:00;1;22;25;11;SE;17;100;0.1;0;1014;Patchy rain possible
15:00;1;23;25;15;SE;20;86;0.0;0;1012;Overcast
18:00;1;20;20;12;SE;23;73;0.0;0;1013;Cloudy
21:00;1;19;19;11;SE;16;53;0.0;0;1014;Partly cloudy
00:00;1;17;17;9;ESE;14;51;0.0;0;1014;Partly cloudy
03:00;1;17;17;8;ESE;12;77;0.0;0;1014;Cloudy
06:00;1;17;17;8;ESE;11;93;0.0;0;1015;Overcast
09:00;1;20;20;9;SE;11;92;0.0;0;1016;Overcast
12:00;1;23;25;10;SE;12;86;0.0;0;1015;Overcast
15:00;1;22;25;12;SE;16;76;0.0;0;1013;Cloudy
18:00;1;21;21;12;SE;18;65;0.0;0;1015;Cloudy
21:00;1;20;20;13;SE;19;68;0.0;0;1016;Cloudy
00:00;1;20;20;11;ESE;16;85;0.0;0;1013;Cloudy
03:00;1;20;20;12;ESE;17;83;0.0;0;1012;Cloudy
06:00;1;20;20;11;SE;16;74;0.0;0;1014;Cloudy
09:00;1;21;21;13;SE;15;22;0.0;0;1014;Clear
12:00;1;25;27;13;SSE;20;19;0.0;0;1012;Clear
15:00;1;27;28;12;SE;19;34;0.0;0;1010;Partly cloudy
18:00;1;23;25;17;SE;25;23;0.0;0;1011;Clear
21:00;1;20;20;14;SE;21;36;0.0;0;1012;Partly cloudy
00:00;1;20;20;7;SE;10;92;0.0;0;1014;Overcast
03:00;1;20;20;6;ESE;9;84;0.0;0;1013;Cloudy
06:00;1;19;19;5;ESE;7;76;0.2;0;1014;Patchy rain possible
09:00;1;21;21;6;ESE;7;73;0.0;0;1015;Cloudy
12:00;1;24;26;8;SE;9;90;0.0;0;1013;Overcast
15:00;1;25;26;9;SE;10;60;0.0;0;1011;Cloudy
18:00;1;23;25;8;SE;12;30;0.0;0;1013;Partly cloudy
21:00;1;20;20;10;SE;15;33;0.0;0;1014;Partly cloudy
00:00;1;20;20;8;SE;12;82;0.1;0;1014;Patchy rain possible
03:00;1;21;21;8;ESE;11;70;0.5;0;1014;Moderate rain at times
06:00;1;20;20;8;ESE;11;66;0.4;0;1014;Patchy rain possible
09:00;1;20;20;11;ESE;13;88;0.0;0;1015;Overcast
12:00;1;22;25;9;ESE;11;98;0.0;0;1013;Overcast
15:00;1;23;25;12;SE;19;76;0.0;0;1011;Cloudy
18:00;1;22;22;12;SE;18;45;0.0;0;1012;Partly cloudy
21:00;1;21;21;12;SE;17;74;0.0;0;1013;Cloudy
00:00;1;17;17;9;SE;14;81;0.0;0;1014;Cloudy
03:00;1;16;16;6;ESE;9;92;0.0;0;1014;Overcast
06:00;1;17;17;3;ESE;4;100;0.0;0;1015;Overcast
09:00;1;19;19;3;E;4;100;0.0;0;1016;Overcast
12:00;1;21;21;9;E;11;94;0.0;0;1015;Overcast
15:00;1;20;20;7;E;14;49;0.0;0;1013;Partly cloudy
18:00;1;19;19;7;E;10;79;0.0;0;1014;Cloudy
21:00;1;19;19;6;ESE;9;100;0.0;0;1015;Overcast
00:00;1;18;18;10;ESE;15;70;0.0;0;1017;Cloudy
03:00;1;18;18;9;E;14;82;0.0;0;1017;Cloudy
06:00;1;18;18;7;ESE;11;42;0.0;0;1018;Partly cloudy
09:00;1;22;22;5;SSE;12;11;0.0;0;1019;Clear
12:00;1;25;26;9;SSE;11;8;0.0;0;1017;Clear
15:00;1;27;27;10;SE;12;24;0.0;0;1015;Clear
18:00;1;24;26;14;SE;16;2;0.0;0;1016;Clear
21:00;1;20;20;10;SSE;15;6;0.0;0;1017;Clear
00:00;1;21;21;12;SE;18;71;0.0;0;1012;Cloudy
03:00;1;20;20;11;SE;16;65;0.0;0;1011;Cloudy
06:00;1;21;21;12;SE;17;56;0.0;0;1012;Partly cloudy
09:00;1;23;25;15;S;22;40;0.0;0;1012;Partly cloudy
12:00;1;26;27;22;S;32;55;0.0;0;1010;Partly cloudy
15:00;1;27;28;21;SSE;33;25;0.0;0;1008;Partly cloudy
18:00;1;23;25;18;SSE;32;37;0.0;0;1009;Partly cloudy
21:00;1;22;22;16;SSE;24;36;0.0;0;1010;Partly cloudy
00:00;1;21;21;13;SE;24;55;0.0;0;1010;Partly cloudy
03:00;1;21;21;13;SE;24;65;0.0;0;1009;Cloudy
06:00;1;21;21;13;SSE;23;67;0.0;0;1011;Cloudy
09:00;1;24;26;18;SSE;27;66;0.0;0;1012;Cloudy
12:00;1;26;28;20;SSE;32;73;0.0;0;1010;Cloudy
15:00;1;26;28;19;SE;27;42;0.0;0;1009;Partly cloudy
18:00;1;23;25;18;SE;27;36;0.0;0;1010;Partly cloudy
21:00;1;23;25;15;SSE;23;80;0.0;0;1012;Cloudy
00:00;1;19;19;18;SE;25;100;0.0;0;1013;Overcast
03:00;1;18;18;14;ESE;25;100;0.2;0;1013;Patchy rain possible
06:00;1;18;18;12;SE;19;92;0.4;0;1014;Patchy rain possible
09:00;1;18;18;13;SE;18;100;0.3;0;1014;Patchy rain possible
12:00;1;19;19;12;SE;24;100;0.5;0;1013;Moderate rain at times
15:00;1;20;20;16;ESE;22;100;0.1;0;1011;Patchy rain possible
18:00;1;19;19;14;ESE;21;100;0.0;0;1011;Overcast
21:00;1;18;18;11;E;16;100;1.1;0;1013;Heavy rain at times
00:00;1;22;25;12;SE;18;66;0.0;0;1013;Cloudy
03:00;1;22;22;12;SE;18;79;0.3;0;1012;Patchy rain possible
06:00;1;22;22;9;ESE;12;100;0.3;0;1013;Patchy rain possible
09:00;1;22;22;12;ESE;16;96;0.4;0;1015;Patchy rain possible
12:00;1;24;26;20;SE;29;74;0.6;0;1014;Moderate rain at times
15:00;1;24;26;24;SE;33;71;0.4;0;1012;Patchy rain possible
18:00;1;20;20;18;SE;24;72;1.1;0;1013;Heavy rain at times
21:00;1;20;20;16;SE;22;100;0.0;0;1014;Overcast
00:00;1;18;18;13;E;18;100;0.7;0;1012;Moderate rain at times
03:00;1;19;19;10;E;21;100;0.8;0;1012;Moderate rain at times
06:00;1;17;17;8;ENE;17;100;0.6;0;1012;Moderate rain at times
09:00;1;16;16;10;E;20;100;0.8;0;1015;Moderate rain at times
12:00;1;15;15;12;ENE;22;100;0.6;0;1013;Moderate rain at times
15:00;1;14;12;17;NE;23;100;0.2;0;1012;Patchy rain possible
18:00;1;12;10;18;NE;24;100;0.2;0;1014;Patchy rain possible
21:00;1;10;8;19;NE;29;100;0.2;0;1017;Patchy rain possible
00:00;1;18;18;6;SE;9;16;0.0;0;1016;Clear
03:00;1;17;17;5;E;7;17;0.0;0;1015;Clear
06:00;1;17;17;3;ENE;5;23;0.0;0;1016;Clear
09:00;1;19;19;3;ENE;8;90;0.0;0;1017;Overcast
12:00;1;22;25;9;ESE;10;96;0.0;0;1015;Overcast
15:00;1;22;25;12;ESE;15;71;0.0;0;1013;Cloudy
18:00;1;20;20;9;SE;13;76;0.0;0;1014;Cloudy
21:00;1;20;20;10;SE;14;82;0.0;0;1014;Cloudy
00:00;2;12;11;7;NNW;10;84;0.0;0;1026;Cloudy
03:00;2;11;10;8;N;11;29;0.0;0;1025;Partly cloudy
06:00;2;9;9;5;N;7;32;0.0;0;1025;Partly cloudy
09:00;2;12;11;10;NNE;11;30;0.0;0;1025;Partly cloudy
12:00;2;15;15;6;ENE;14;22;0.0;0;1020;Clear
15:00;2;17;17;8;ESE;13;16;0.0;0;1017;Clear
18:00;2;16;16;9;ESE;12;15;0.0;0;1018;Clear
21:00;2;14;13;13;ESE;13;24;0.0;0;1021;Clear
00:00;1;10;7;20;NE;27;100;0.7;0;1019;Moderate rain at times
03:00;1;9;7;17;NE;29;100;0.1;0;1020;Patchy rain possible
06:00;1;9;6;15;NNE;22;100;0.0;0;1022;Overcast
09:00;1;9;7;18;NNE;24;100;0.0;0;1025;Overcast
12:00;1;11;10;14;NNE;23;97;0.0;0;1022;Overcast
15:00;1;13;11;14;NNE;22;98;0.0;0;1019;Overcast
18:00;1;12;10;10;ENE;14;100;0.0;0;1021;Overcast
21:00;1;11;9;16;NE;23;100;0.0;0;1022;Overcast
00:00;1;9;6;15;NNE;19;100;0.0;0;1021;Overcast
03:00;1;8;5;17;NNE;22;100;0.0;0;1023;Overcast
06:00;1;8;6;16;NNE;23;100;0.0;0;1025;Overcast
09:00;1;9;7;17;N;24;100;0.0;0;1028;Overcast
12:00;1;11;8;17;N;27;59;0.0;0;1026;Partly cloudy
15:00;1;12;10;14;NNW;26;44;0.0;0;1024;Partly cloudy
18:00;1;11;10;8;NW;17;82;0.0;0;1025;Cloudy
21:00;1;12;12;5;NNW;8;84;0.0;0;1027;Cloudy
