time	month	temperature	feelslike	wind	direction	gust	cloud	rain	rain_ratio	pressure	weather
18:00	1	19	19	7	ESE	10	46	0.0	0	1021	Partly cloudy
21:00	1	18	18	6	ESE	9	57	0.0	0	1023	Partly cloudy
00:00	1	17	17	7	SSE	10	100	0.0	0	1022	Overcast
03:00	1	16	16	4	ESE	6	100	0.0	0	1021	Overcast
06:00	1	16	16	3	NNE	4	100	0.0	0	1022	Overcast
09:00	1	18	18	7	N	9	100	0.0	0	1024	Overcast
12:00	1	19	19	8	NNW	15	100	0.0	0	1023	Overcast
15:00	1	20	20	6	NNW	8	100	0.0	0	1021	Overcast
18:00	1	19	19	6	WNW	9	70	0.0	0	1022	Cloudy
21:00	1	18	18	9	WNW	13	100	0.0	0	1024	Overcast
00:00	1	17	17	9	SSE	13	32	0.0	0	1019	Partly cloudy
03:00	1	18	18	6	SE	8	80	0.0	0	1018	Cloudy
06:00	1	17	17	1	N	1	100	0.0	0	1019	Overcast
09:00	1	19	19	5	NW	11	100	0.0	0	1021	Overcast
12:00	1	21	21	6	NNW	14	92	0.0	0	1019	Overcast
15:00	1	24	25	5	ESE	5	91	0.0	0	1016	Overcast
18:00	1	23	25	6	SSE	9	88	0.0	0	1017	Overcast
21:00	1	21	21	12	SSE	18	75	0.0	0	1019	Cloudy
00:00	1	20	20	6	SSE	10	100	0.4	0	1017	Patchy rain possible
03:00	1	20	20	9	SSE	10	100	0.0	0	1016	Overcast
06:00	1	19	19	6	SSE	9	100	0.0	0	1016	Overcast
09:00	1	20	20	6	SSE	13	100	0.0	0	1018	Overcast
12:00	1	20	20	9	SSE	11	100	0.0	0	1016	Overcast
15:00	1	22	22	9	SSE	17	91	0.0	0	1013	Overcast
18:00	1	21	21	13	SE	18	91	0.0	0	1013	Overcast
21:00	1	19	19	10	SE	15	94	0.0	0	1015	Overcast
00:00	1	20	20	11	SSE	15	100	0.0	0	1014	Overcast
03:00	1	18	18	9	SE	12	94	0.0	0	1013	Overcast
06:00	1	18	18	8	SE	11	98	0.0	0	1013	Overcast
09:00	1	21	21	9	SSE	11	95	0.0	0	1014	Overcast
12:00	1	24	25	12	SSE	13	96	0.0	0	1012	Overcast
15:00	1	25	26	12	SE	14	76	0.0	0	1008	Cloudy
18:00	1	23	25	13	ESE	19	76	0.0	0	1009	Cloudy
21:00	1	19	19	13	SE	19	73	0.0	0	1011	Cloudy
00:00	1	20	20	10	SE	14	30	0.0	0	1009	Partly cloudy
03:00	1	20	20	8	E	12	68	0.0	0	1008	Cloudy
06:00	1	20	20	11	ENE	24	100	0.0	0	1010	Overcast
09:00	1	19	19	13	NE	23	100	0.1	0	1013	Patchy rain possible
12:00	1	18	18	15	NE	28	100	0.0	0	1012	Overcast
15:00	1	19	19	22	NE	32	100	0.0	0	1011	Overcast
18:00	1	16	16	23	NE	30	100	0.0	0	1014	Overcast
21:00	1	15	15	19	NNE	29	100	0.0	0	1018	Overcast
00:00	1	19	19	12	SE	18	100	0.0	0	1011	Overcast
03:00	1	19	19	8	SSE	17	98	0.0	0	1009	Overcast
06:00	1	19	19	8	SSE	11	97	0.0	0	1009	Overcast
09:00	1	21	21	5	SSE	6	71	0.0	0	1011	Cloudy
12:00	1	27	29	8	SSW	9	0	0.0	0	1008	Clear
15:00	1	32	34	8	SSE	14	7	0.0	0	1003	Clear
18:00	1	27	29	14	SE	18	2	0.0	0	1004	Clear
21:00	1	22	25	14	SE	19	0	0.0	0	1006	Clear
00:00	1	14	12	22	NNE	28	100	0.0	0	1019	Overcast
03:00	1	13	10	22	NNE	28	100	0.0	0	1019	Overcast
06:00	1	12	10	17	NNE	27	100	0.0	0	1020	Overcast
09:00	1	12	10	19	NNE	24	100	0.0	0	1023	Overcast
12:00	1	12	11	15	NNE	19	100	0.0	0	1022	Overcast
15:00	1	13	12	13	NE	17	100	0.0	0	1019	Overcast
18:00	1	13	12	11	ENE	15	95	0.0	0	1020	Overcast
21:00	1	13	12	9	NE	12	94	0.0	0	1022	Overcast
00:00	1	13	12	8	NE	11	100	0.0	0	1022	Overcast
03:00	1	12	12	9	NE	12	100	0.0	0	1021	Overcast
06:00	1	12	12	8	NE	15	100	0.0	0	1022	Overcast
09:00	1	13	12	9	NE	17	100	0.0	0	1023	Overcast
12:00	1	14	13	9	NNE	18	93	0.0	0	1022	Overcast
15:00	1	16	16	10	ENE	18	57	0.0	0	1019	Partly cloudy
18:00	1	15	15	8	ENE	11	31	0.0	0	1020	Partly cloudy
21:00	1	14	14	10	ENE	14	96	0.0	0	1023	Overcast
00:00	1	14	13	10	NE	13	87	0.0	0	1022	Overcast
03:00	1	13	12	11	NE	15	100	0.0	0	1021	Overcast
06:00	1	13	12	9	NNE	13	100	0.0	0	1022	Overcast
09:00	1	13	13	8	NE	17	100	0.0	0	1024	Overcast
12:00	1	15	15	8	NE	18	100	0.0	0	1021	Overcast
15:00	1	17	17	6	E	13	93	0.0	0	1018	Overcast
18:00	1	16	16	7	E	9	80	0.0	0	1018	Cloudy
21:00	1	13	13	8	ENE	11	79	0.0	0	1020	Cloudy
00:00	1	20	20	10	SE	16	0	0.0	0	1006	Clear
03:00	1	20	20	10	ESE	16	40	0.0	0	1005	Partly cloudy
06:00	1	18	18	6	SE	9	49	0.0	0	1006	Partly cloudy
09:00	1	22	22	4	NNE	11	74	0.0	0	1009	Cloudy
12:00	1	30	31	6	NNW	15	0	0.0	0	1007	Clear
15:00	1	32	33	8	ENE	16	0	0.0	0	1003	Clear
18:00	1	28	28	13	E	16	0	0.0	0	1005	Clear
21:00	1	22	25	12	SE	17	0	0.0	0	1008	Clear
00:00	1	14	14	9	NNE	13	99	0.0	0	1023	Overcast
03:00	1	14	13	9	N	13	72	0.0	0	1022	Cloudy
06:00	1	14	14	6	N	10	78	0.0	0	1022	Cloudy
09:00	1	15	14	8	N	10	70	0.0	0	1024	Cloudy
12:00	1	17	17	8	NNE	13	44	0.0	0	1022	Partly cloudy
15:00	1	20	20	7	ENE	8	21	0.0	0	1019	Clear
18:00	1	18	18	5	E	7	23	0.0	0	1019	Clear
21:00	1	15	15	11	SE	13	21	0.0	0	1021	Clear
00:00	1	20	20	7	SSE	11	96	0.0	0	1019	Overcast
03:00	1	19	19	5	SSE	7	100	0.0	0	1017	Overcast
06:00	1	19	19	1	SE	1	87	0.0	0	1017	Overcast
09:00	1	21	21	5	NNW	11	65	0.0	0	1019	Cloudy
12:00	1	23	25	7	N	15	58	0.0	0	1018	Partly cloudy
15:00	1	23	25	7	ENE	8	33	0.0	0	1014	Partly cloudy
18:00	1	22	22	9	E	11	72	0.2	0	1015	Patchy rain possible
21:00	1	21	21	9	SSE	12	100	0.3	0	1018	Patchy rain possible
00:00	1	16	16	6	ESE	9	93	0.0	0	1015	Overcast
03:00	1	15	15	5	NNE	7	70	0.0	0	1013	Cloudy
06:00	1	16	16	1	NE	1	100	0.0	0	1014	Overcast
09:00	1	18	18	4	NNW	10	100	0.0	0	1016	Overcast
12:00	1	20	20	5	N	10	98	0.0	0	1014	Overcast
15:00	1	21	21	7	NNE	13	21	0.0	0	1011	Clear
18:00	1	20	20	10	ENE	11	61	0.0	0	1012	Cloudy
21:00	1	20	20	8	ESE	11	100	0.0	0	1014	Overcast
00:00	1	19	19	8	SE	12	100	0.0	0	1013	Overcast
03:00	1	18	18	7	ESE	10	84	0.1	0	1012	Patchy rain possible
06:00	1	19	19	6	E	8	100	0.0	0	1013	Overcast
09:00	1	19	19	4	E	5	100	0.0	0	1016	Overcast
12:00	1	22	22	4	NE	11	100	0.0	0	1014	Overcast
15:00	1	21	21	8	NNE	14	91	0.1	0	1012	Patchy rain possible
18:00	1	21	21	8	NE	19	92	0.0	0	1013	Overcast
21:00	1	19	19	12	NE	20	100	0.1	0	1016	Patchy rain possible
00:00	1	11	10	6	NE	10	34	0.0	0	1023	Partly cloudy
03:00	1	10	9	7	NNE	12	83	0.0	0	1022	Cloudy
06:00	1	10	9	8	N	12	95	0.0	0	1023	Overcast
09:00	1	12	12	8	NNW	10	100	0.0	0	1025	Overcast
12:00	1	16	16	9	NNW	10	96	0.0	0	1023	Overcast
15:00	1	16	16	9	NNE	10	87	0.0	0	1020	Overcast
18:00	1	16	16	6	NNE	9	78	0.0	0	1021	Cloudy
21:00	1	15	15	6	NNE	9	100	0.0	0	1023	Overcast
00:00	1	12	12	4	E	7	16	0.0	0	1025	Clear
03:00	1	10	10	5	ENE	8	19	0.0	0	1023	Clear
06:00	1	9	8	7	NNE	13	23	0.0	0	1024	Clear
09:00	1	14	14	7	ENE	13	15	0.0	0	1025	Clear
12:00	1	18	18	10	SSE	12	16	0.0	0	1021	Clear
15:00	1	20	20	14	SSE	20	13	0.0	0	1016	Clear
18:00	1	18	18	17	SSE	19	7	0.0	0	1017	Clear
21:00	1	14	13	17	SE	23	17	0.0	0	1019	Clear
00:00	1	14	14	7	SSE	11	10	0.0	0	1020	Clear
03:00	1	13	13	6	SSE	9	64	0.0	0	1019	Cloudy
06:00	1	13	13	1	SE	2	100	0.0	0	1019	Overcast
09:00	1	17	17	1	SE	7	100	0.0	0	1020	Overcast
12:00	1	19	19	4	SE	13	100	0.0	0	1018	Overcast
15:00	1	20	20	9	ESE	18	96	0.0	0	1014	Overcast
18:00	1	18	18	9	E	13	94	0.0	0	1015	Overcast
21:00	1	17	17	5	ENE	13	97	0.0	0	1016	Overcast
00:00	1	13	12	13	SE	19	97	0.0	0	1018	Overcast
03:00	1	13	12	7	ESE	9	100	0.0	0	1017	Overcast
06:00	1	13	13	7	ENE	9	97	0.0	0	1017	Overcast
09:00	1	16	16	4	ENE	5	95	0.0	0	1019	Overcast
12:00	1	18	18	3	ENE	12	94	0.0	0	1017	Overcast
15:00	1	19	19	8	ENE	15	93	0.0	0	1013	Overcast
18:00	1	19	19	9	ENE	13	96	0.0	0	1015	Overcast
21:00	1	18	18	7	NE	9	85	0.1	0	1018	Patchy rain possible
00:00	1	18	18	7	ENE	14	100	0.3	0	1018	Patchy rain possible
03:00	1	15	15	13	NNE	27	100	0.2	0	1019	Patchy rain possible
06:00	1	15	14	17	N	23	100	0.1	0	1021	Patchy rain possible
09:00	1	15	13	21	NNE	35	100	0.0	0	1024	Overcast
12:00	1	15	15	22	NNE	32	100	0.0	0	1024	Overcast
15:00	1	15	15	19	NNE	30	100	0.0	0	1022	Overcast
18:00	1	15	14	14	NE	21	73	0.0	0	1023	Cloudy
21:00	1	14	13	13	NE	19	59	0.0	0	1025	Partly cloudy
00:00	1	17	17	18	NNE	26	100	0.3	0	1018	Patchy rain possible
03:00	1	15	13	26	NNE	41	100	0.2	0	1020	Patchy rain possible
06:00	1	15	13	23	NNE	39	100	0.0	0	1023	Overcast
09:00	1	15	13	29	NNE	39	100	0.0	0	1028	Overcast
12:00	1	15	13	28	NNE	38	85	0.0	0	1028	Overcast
15:00	1	17	17	24	NNE	33	53	0.0	0	1025	Partly cloudy
18:00	1	15	15	14	NE	17	39	0.0	0	1025	Partly cloudy
21:00	1	14	13	13	NE	19	32	0.0	0	1026	Partly cloudy
00:00	1	12	12	7	NE	10	31	0.0	0	1024	Partly cloudy
03:00	1	12	10	13	NNE	19	21	0.0	0	1023	Clear
06:00	1	11	9	15	NNE	22	23	0.0	0	1024	Clear
09:00	1	14	13	17	NNE	22	31	0.0	0	1026	Partly cloudy
12:00	1	17	17	17	NNE	24	46	0.0	0	1024	Partly cloudy
15:00	1	20	20	12	NE	13	29	0.0	0	1020	Partly cloudy
18:00	1	18	18	8	E	12	8	0.0	0	1020	Clear
21:00	1	13	12	11	ESE	15	4	0.0	0	1023	Clear
00:00	1	12	11	10	SSE	14	3	0.0	0	1023	Clear
03:00	1	12	11	6	SSE	11	3	0.0	0	1022	Clear
06:00	1	10	10	3	SE	5	3	0.0	0	1023	Clear
09:00	1	15	15	4	SE	9	3	0.0	0	1024	Clear
12:00	1	21	21	6	SE	12	3	0.0	0	1021	Clear
15:00	1	22	23	8	SE	9	3	0.0	0	1017	Clear
18:00	1	20	20	10	SE	12	3	0.0	0	1016	Clear
21:00	1	15	15	18	SSE	26	3	0.0	0	1018	Clear
00:00	1	12	13	4	ESE	7	6	0.0	0	1024	Clear
03:00	1	10	9	7	N	13	6	0.0	0	1023	Clear
06:00	1	9	7	10	N	15	5	0.0	0	1024	Clear
09:00	1	16	16	12	N	14	6	0.0	0	1027	Clear
12:00	1	20	20	14	NNE	21	5	0.0	0	1024	Clear
15:00	1	21	21	8	NNE	14	4	0.0	0	1020	Clear
18:00	1	20	20	2	SE	3	4	0.0	0	1021	Clear
21:00	1	14	13	13	SSE	18	3	0.0	0	1023	Clear
00:00	2	20	20	9	SSE	13	100	0.0	0	1015	Overcast
03:00	2	19	19	10	SSE	14	100	0.2	0	1013	Patchy rain possible
06:00	2	19	19	8	SSE	12	100	0.1	0	1014	Patchy rain possible
09:00	2	19	19	11	SE	15	100	0.1	0	1016	Patchy rain possible
12:00	2	21	21	11	SE	14	100	0.1	0	1014	Patchy rain possible
15:00	2	21	21	14	SE	18	100	0.0	0	1011	Overcast
18:00	2	20	20	12	SE	17	100	0.0	0	1012	Overcast
21:00	2	20	20	10	SE	14	100	0.0	0	1014	Overcast
00:00	2	20	20	10	SE	14	100	0.4	0	1013	Patchy rain possible
03:00	2	20	20	10	SE	14	100	0.4	0	1012	Patchy rain possible
06:00	2	20	20	9	SE	13	100	0.4	0	1013	Patchy rain possible
09:00	2	20	20	9	SE	13	100	0.7	0	1015	Moderate rain at times
12:00	2	20	20	13	SE	17	100	0.5	0	1013	Moderate rain at times
15:00	2	21	21	13	SE	22	100	0.0	0	1010	Overcast
18:00	2	21	21	11	SE	16	100	0.0	0	1011	Overcast
21:00	2	20	20	13	SE	19	100	0.1	0	1013	Patchy rain possible
00:00	2	20	20	11	SE	12	98	0.0	0	1015	Overcast
03:00	2	19	19	9	ESE	12	87	0.0	0	1014	Overcast
06:00	2	19	19	6	E	9	87	0.2	0	1015	Patchy rain possible
09:00	2	20	20	7	SE	9	86	0.4	0	1018	Patchy rain possible
12:00	2	22	25	8	SE	10	81	0.2	0	1016	Patchy rain possible
15:00	2	23	25	9	ESE	10	89	0.0	0	1013	Overcast
18:00	2	22	25	11	ESE	13	100	0.3	0	1014	Patchy rain possible
21:00	2	21	21	9	SE	12	100	0.2	0	1017	Patchy rain possible
00:00	1	13	12	12	SSE	19	3	0.0	0	1018	Clear
03:00	1	12	11	9	SE	16	3	0.0	0	1017	Clear
06:00	1	11	10	6	ESE	10	4	0.0	0	1018	Clear
09:00	1	16	16	5	ESE	11	35	0.0	0	1019	Partly cloudy
12:00	1	22	22	10	SE	19	5	0.0	0	1015	Clear
15:00	1	25	25	12	SE	21	6	0.0	0	1011	Clear
18:00	1	22	25	18	SE	20	4	0.0	0	1012	Clear
21:00	1	17	17	16	SE	22	3	0.0	0	1014	Clear
00:00	2	20	20	4	SSE	6	100	0.3	0	1016	Patchy rain possible
03:00	2	20	20	5	S	7	100	0.3	0	1015	Patchy rain possible
06:00	2	20	20	2	S	3	100	0.1	0	1016	Patchy rain possible
09:00	2	20	20	1	SSW	1	100	0.3	0	1017	Patchy rain possible
12:00	2	20	20	1	N	6	100	0.4	0	1016	Patchy rain possible
15:00	2	21	21	3	SSE	8	100	0.1	0	1013	Patchy rain possible
18:00	2	21	21	5	SE	7	100	0.0	0	1014	Overcast
21:00	2	20	20	7	SSE	10	100	0.0	0	1016	Overcast
00:00	2	21	21	15	ESE	21	100	0.1	0	1010	Patchy rain possible
03:00	2	21	21	14	SE	19	100	0.1	0	1010	Patchy rain possible
06:00	2	21	21	15	SE	21	100	0.1	0	1011	Patchy rain possible
09:00	2	21	21	13	SE	18	100	0.1	0	1013	Patchy rain possible
12:00	2	22	25	15	SE	24	100	0.1	0	1011	Patchy rain possible
15:00	2	23	25	14	SE	24	100	0.1	0	1008	Patchy rain possible
18:00	2	22	25	13	ESE	21	100	0.0	0	1009	Overcast
21:00	2	22	22	15	SE	21	94	0.1	0	1012	Patchy rain possible
00:00	2	21	21	14	SE	21	100	0.4	0	1011	Patchy rain possible
03:00	2	21	21	10	SE	14	100	0.3	0	1010	Patchy rain possible
06:00	2	21	21	7	SE	14	100	0.2	0	1012	Patchy rain possible
09:00	2	21	21	7	SE	15	100	0.1	0	1013	Patchy rain possible
12:00	2	21	21	9	SE	19	100	0.1	0	1012	Patchy rain possible
15:00	2	22	22	11	SE	23	100	0.1	0	1009	Patchy rain possible
18:00	2	22	22	13	SE	22	100	0.0	0	1009	Overcast
21:00	2	21	21	10	SE	20	100	0.0	0	1012	Overcast
00:00	2	21	21	15	SE	22	100	0.1	0	1011	Patchy rain possible
03:00	2	21	21	10	SE	14	100	0.2	0	1010	Patchy rain possible
06:00	2	21	21	9	SE	13	100	0.1	0	1011	Patchy rain possible
09:00	2	21	21	13	SE	19	100	0.0	0	1014	Overcast
12:00	2	23	25	9	SSE	20	100	0.1	0	1013	Patchy rain possible
15:00	2	23	25	9	SE	21	100	0.1	0	1010	Patchy rain possible
18:00	2	23	25	10	SE	18	100	0.0	0	1010	Overcast
21:00	2	21	21	9	SSE	19	100	0.0	0	1012	Overcast
00:00	2	20	20	11	SE	17	100	0.1	0	1012	Patchy rain possible
03:00	2	20	20	14	SE	20	100	0.2	0	1011	Patchy rain possible
06:00	2	20	20	12	SE	17	100	0.2	0	1012	Patchy rain possible
09:00	2	20	20	11	SSE	15	100	0.1	0	1013	Patchy rain possible
12:00	2	22	22	14	SE	18	100	0.0	0	1011	Overcast
15:00	2	23	25	15	SE	20	97	0.0	0	1008	Overcast
18:00	2	23	25	17	SE	22	68	0.0	0	1008	Cloudy
21:00	2	21	21	15	SE	21	85	0.0	0	1011	Overcast
00:00	2	15	15	13	SE	19	22	0.0	0	1014	Clear
03:00	2	15	14	9	SE	13	84	0.0	0	1014	Cloudy
06:00	2	15	15	6	ESE	8	97	0.0	0	1015	Overcast
09:00	2	18	18	4	ENE	5	99	0.0	0	1017	Overcast
12:00	2	19	19	3	WSW	9	97	0.0	0	1016	Overcast
15:00	2	22	22	3	NNW	10	90	0.0	0	1014	Overcast
18:00	2	20	20	3	SW	10	78	0.0	0	1015	Cloudy
21:00	2	20	20	3	SSW	11	91	0.0	0	1016	Overcast
00:00	2	23	25	13	SSE	23	97	0.0	0	1009	Overcast
03:00	2	22	22	10	SSE	15	84	0.0	0	1008	Cloudy
06:00	2	22	22	10	SSE	14	89	0.0	0	1009	Overcast
09:00	2	24	26	8	SE	15	88	0.0	0	1012	Overcast
12:00	2	26	28	8	ESE	17	83	0.0	0	1011	Cloudy
15:00	2	28	30	10	ESE	16	70	0.0	0	1008	Cloudy
18:00	2	26	28	11	ESE	21	90	0.0	0	1009	Overcast
21:00	2	24	26	8	SE	22	84	0.0	0	1012	Cloudy
00:00	2	24	26	16	SSE	22	97	0.0	0	1008	Overcast
03:00	2	23	25	11	SSE	19	98	0.0	0	1007	Overcast
06:00	2	22	22	10	SSE	16	93	0.0	0	1008	Overcast
09:00	2	23	25	14	SSE	19	92	0.0	0	1010	Overcast
12:00	2	28	31	14	SSE	22	91	0.0	0	1009	Overcast
15:00	2	30	34	17	ESE	26	43	0.0	0	1006	Partly cloudy
18:00	2	27	29	17	ESE	22	49	0.0	0	1006	Partly cloudy
21:00	2	23	25	13	SE	18	71	0.0	0	1009	Cloudy
00:00	2	21	21	13	SE	20	100	0.1	0	1013	Patchy rain possible
03:00	2	20	20	6	SSE	17	100	0.2	0	1012	Patchy rain possible
06:00	2	17	17	19	NE	31	100	0.4	0	1015	Patchy rain possible
09:00	2	17	17	20	NNE	32	100	0.1	0	1019	Patchy rain possible
12:00	2	16	16	20	NNE	29	100	0.0	0	1019	Overcast
15:00	2	17	17	18	NNE	27	100	0.0	0	1018	Overcast
18:00	2	17	17	14	NNE	17	100	0.0	0	1019	Overcast
21:00	2	16	16	15	NNE	21	100	0.0	0	1021	Overcast
00:00	2	15	15	8	NE	15	100	0.0	0	1022	Overcast
03:00	2	15	15	8	NNE	11	100	0.0	0	1021	Overcast
06:00	2	15	15	9	NNE	16	100	0.0	0	1022	Overcast
09:00	2	16	16	12	NNE	17	100	0.0	0	1024	Overcast
12:00	2	16	16	12	NNE	21	100	0.0	0	1023	Overcast
15:00	2	16	16	10	NE	13	100	0.0	0	1021	Overcast
18:00	2	16	16	8	NE	10	100	0.0	0	1022	Overcast
21:00	2	16	16	5	NE	7	100	0.0	0	1024	Overcast
00:00	2	22	25	14	SE	23	100	0.0	0	1010	Overcast
03:00	2	22	22	13	SE	18	99	0.0	0	1008	Overcast
06:00	2	22	25	14	SE	21	93	0.0	0	1009	Overcast
09:00	2	23	25	16	SE	30	100	0.1	0	1010	Patchy rain possible
12:00	2	26	28	21	SSE	32	92	0.0	0	1008	Overcast
15:00	2	29	32	24	SE	34	50	0.0	0	1004	Partly cloudy
18:00	2	25	28	19	SE	27	76	0.0	0	1005	Cloudy
21:00	2	24	26	18	SE	24	93	0.0	0	1008	Overcast
00:00	2	16	16	3	SSW	4	96	0.0	0	1022	Overcast
03:00	2	16	16	3	SE	4	100	0.0	0	1021	Overcast
06:00	2	16	16	2	ENE	3	100	0.0	0	1021	Overcast
09:00	2	18	18	2	N	8	100	0.0	0	1023	Overcast
12:00	2	21	21	5	SSE	13	100	0.0	0	1021	Overcast
15:00	2	21	21	8	S	14	100	0.0	0	1017	Overcast
18:00	2	21	21	9	SSE	12	78	0.0	0	1017	Cloudy
21:00	2	19	19	10	SSE	14	60	0.0	0	1018	Partly cloudy
00:00	2	18	18	12	SSE	17	87	0.0	0	1018	Overcast
03:00	2	17	17	10	SE	15	96	0.0	0	1016	Overcast
06:00	2	18	18	8	SE	12	100	0.0	0	1017	Overcast
09:00	2	20	20	6	SSE	8	100	0.0	0	1018	Overcast
12:00	2	23	25	5	SE	6	99	0.0	0	1016	Overcast
15:00	2	25	26	3	SSE	8	100	0.0	0	1013	Overcast
18:00	2	23	25	11	ESE	15	100	0.0	0	1015	Overcast
21:00	2	21	21	13	SE	18	100	0.0	0	1018	Overcast
00:00	2	21	21	15	SE	22	91	0.0	0	1012	Overcast
03:00	2	21	21	12	SSE	18	98	0.0	0	1011	Overcast
06:00	2	21	21	7	SE	16	100	0.1	0	1011	Patchy rain possible
09:00	2	22	22	15	SSE	21	100	0.0	0	1013	Overcast
12:00	2	25	27	19	SSE	28	100	0.0	0	1011	Overcast
15:00	2	23	25	18	SE	29	100	0.0	0	1008	Overcast
18:00	2	23	25	15	SE	26	100	0.0	0	1009	Overcast
21:00	2	22	22	13	ESE	19	100	0.0	0	1011	Overcast
00:00	2	16	16	4	E	6	100	0.0	0	1024	Overcast
03:00	2	16	16	4	ENE	5	100	0.0	0	1023	Overcast
06:00	2	16	16	7	NNE	10	100	0.0	0	1024	Overcast
09:00	2	16	16	8	NNE	10	100	0.0	0	1026	Overcast
12:00	2	16	16	8	NNE	14	100	0.0	0	1025	Overcast
15:00	2	17	17	5	NNE	7	100	0.0	0	1022	Overcast
18:00	2	17	17	4	N	6	100	0.0	0	1022	Overcast
21:00	2	17	17	4	NW	5	91	0.0	0	1024	Overcast
00:00	2	19	19	11	S	16	94	0.0	0	1018	Overcast
03:00	2	18	18	10	SSE	10	69	0.0	0	1018	Cloudy
06:00	2	19	19	8	SE	9	37	0.0	0	1019	Partly cloudy
09:00	2	22	22	12	SE	13	98	0.0	0	1021	Overcast
12:00	2	25	26	17	SE	25	100	0.1	0	1019	Patchy rain possible
15:00	2	25	26	17	SE	25	96	0.1	0	1016	Patchy rain possible
18:00	2	24	25	17	SE	21	45	0.0	0	1017	Partly cloudy
21:00	2	21	21	15	SSE	23	45	0.0	0	1019	Partly cloudy
00:00	2	19	19	6	N	9	19	0.0	0	1019	Clear
03:00	2	19	19	8	N	13	33	0.0	0	1018	Partly cloudy
06:00	2	18	18	7	N	12	74	0.0	0	1019	Cloudy
09:00	2	20	20	9	NNE	12	46	0.0	0	1021	Partly cloudy
12:00	2	23	25	6	NNE	13	39	0.0	0	1019	Partly cloudy
